    0.62965E-03    0.31309E+04
    0.64237E-03    0.31904E+04
    0.65535E-03    0.32510E+04
    0.66859E-03    0.33127E+04
    0.68210E-03    0.33755E+04
    0.69588E-03    0.34395E+04
    0.70993E-03    0.35046E+04
    0.72427E-03    0.35710E+04
    0.73891E-03    0.36385E+04
    0.75383E-03    0.37072E+04
    0.76906E-03    0.37772E+04
    0.78460E-03    0.38484E+04
    0.80045E-03    0.39209E+04
    0.81662E-03    0.39948E+04
    0.83311E-03    0.40699E+04
    0.84994E-03    0.41464E+04
    0.86711E-03    0.42242E+04
    0.88463E-03    0.43034E+04
    0.90250E-03    0.43841E+04
    0.92073E-03    0.44661E+04
    0.93933E-03    0.45496E+04
    0.95831E-03    0.46346E+04
    0.97767E-03    0.47210E+04
    0.99742E-03    0.48089E+04
    0.10176E-02    0.48984E+04
    0.10381E-02    0.49895E+04
    0.10591E-02    0.50821E+04
    0.10805E-02    0.51763E+04
    0.11023E-02    0.52721E+04
    0.11246E-02    0.53695E+04
    0.11473E-02    0.54686E+04
    0.11705E-02    0.55694E+04
    0.11941E-02    0.56719E+04
    0.12182E-02    0.57762E+04
    0.12429E-02    0.58821E+04
    0.12680E-02    0.59899E+04
    0.12936E-02    0.60994E+04
    0.13197E-02    0.62107E+04
    0.13464E-02    0.63239E+04
    0.13736E-02    0.64389E+04
    0.14013E-02    0.65559E+04
    0.14296E-02    0.66747E+04
    0.14585E-02    0.67954E+04
    0.14880E-02    0.69180E+04
    0.15180E-02    0.70426E+04
    0.15487E-02    0.71692E+04
    0.15800E-02    0.72978E+04
    0.16119E-02    0.74284E+04
    0.16445E-02    0.75610E+04
    0.16777E-02    0.76957E+04
    0.17116E-02    0.78325E+04
    0.17462E-02    0.79714E+04
    0.17814E-02    0.81123E+04
    0.18174E-02    0.82554E+04
    0.18541E-02    0.84006E+04
    0.18916E-02    0.85480E+04
    0.19298E-02    0.86975E+04
    0.19688E-02    0.88492E+04
    0.20086E-02    0.90031E+04
    0.20491E-02    0.91592E+04
    0.20905E-02    0.93176E+04
    0.21328E-02    0.94781E+04
    0.21758E-02    0.96409E+04
    0.22198E-02    0.98060E+04
    0.22646E-02    0.99733E+04
    0.23104E-02    0.10143E+05
    0.23571E-02    0.10315E+05
    0.24047E-02    0.10489E+05
    0.24533E-02    0.10665E+05
    0.25028E-02    0.10844E+05
    0.25534E-02    0.11025E+05
    0.26050E-02    0.11208E+05
    0.26576E-02    0.11393E+05
    0.27113E-02    0.11581E+05
    0.27660E-02    0.11771E+05
    0.28219E-02    0.11963E+05
    0.28789E-02    0.12158E+05
    0.29371E-02    0.12354E+05
    0.29964E-02    0.12553E+05
    0.30569E-02    0.12754E+05
    0.31187E-02    0.12958E+05
    0.31817E-02    0.13163E+05
    0.32460E-02    0.13371E+05
    0.33115E-02    0.13581E+05
    0.33784E-02    0.13793E+05
    0.34467E-02    0.14006E+05
    0.35163E-02    0.14222E+05
    0.35874E-02    0.14440E+05
    0.36598E-02    0.14660E+05
    0.37338E-02    0.14882E+05
    0.38092E-02    0.15106E+05
    0.38861E-02    0.15331E+05
    0.39646E-02    0.15559E+05
    0.40447E-02    0.15788E+05
    0.41264E-02    0.16019E+05
    0.42098E-02    0.16251E+05
    0.42948E-02    0.16485E+05
    0.43816E-02    0.16721E+05
    0.44701E-02    0.16958E+05
    0.45604E-02    0.17196E+05
    0.46525E-02    0.17436E+05
    0.47465E-02    0.17676E+05
    0.48424E-02    0.17918E+05
    0.49402E-02    0.18161E+05
    0.50400E-02    0.18405E+05
    0.51419E-02    0.18650E+05
    0.52457E-02    0.18896E+05
    0.53517E-02    0.19142E+05
    0.54598E-02    0.19389E+05
    0.55701E-02    0.19636E+05
    0.56826E-02    0.19884E+05
    0.57974E-02    0.20131E+05
    0.59145E-02    0.20379E+05
    0.60340E-02    0.20627E+05
    0.61559E-02    0.20875E+05
    0.62803E-02    0.21122E+05
    0.64072E-02    0.21369E+05
    0.65366E-02    0.21615E+05
    0.66686E-02    0.21860E+05
    0.68033E-02    0.22104E+05
    0.69408E-02    0.22347E+05
    0.70810E-02    0.22589E+05
    0.72240E-02    0.22830E+05
    0.73700E-02    0.23069E+05
    0.75189E-02    0.23306E+05
    0.76708E-02    0.23540E+05
    0.78257E-02    0.23773E+05
    0.79838E-02    0.24003E+05
    0.81451E-02    0.24231E+05
    0.83096E-02    0.24455E+05
    0.84775E-02    0.24677E+05
    0.86488E-02    0.24894E+05
    0.88235E-02    0.25109E+05
    0.90017E-02    0.25319E+05
    0.91836E-02    0.25525E+05
    0.93691E-02    0.25727E+05
    0.95583E-02    0.25924E+05
    0.97514E-02    0.26116E+05
    0.99484E-02    0.26303E+05
    0.10149E-01    0.26485E+05
    0.10354E-01    0.26661E+05
    0.10564E-01    0.26831E+05
    0.10777E-01    0.26996E+05
    0.10995E-01    0.27154E+05
    0.11217E-01    0.27305E+05
    0.11443E-01    0.27449E+05
    0.11675E-01    0.27586E+05
    0.11910E-01    0.27714E+05
    0.12151E-01    0.27835E+05
    0.12397E-01    0.27946E+05
    0.12647E-01    0.28048E+05
    0.12902E-01    0.28140E+05
    0.13163E-01    0.28221E+05
    0.13429E-01    0.28292E+05
    0.13700E-01    0.28352E+05
    0.13977E-01    0.28400E+05
    0.14259E-01    0.28439E+05
    0.14547E-01    0.28466E+05
    0.14841E-01    0.28484E+05
    0.15141E-01    0.28492E+05
    0.15447E-01    0.28490E+05
    0.15759E-01    0.28479E+05
    0.16077E-01    0.28460E+05
    0.16402E-01    0.28431E+05
    0.16734E-01    0.28394E+05
    0.17072E-01    0.28347E+05
    0.17416E-01    0.28290E+05
    0.17768E-01    0.28220E+05
    0.18127E-01    0.28137E+05
    0.18493E-01    0.28039E+05
    0.18867E-01    0.27926E+05
    0.19248E-01    0.27797E+05
    0.19637E-01    0.27650E+05
    0.20034E-01    0.27485E+05
    0.20438E-01    0.27301E+05
    0.20851E-01    0.27100E+05
    0.21272E-01    0.26881E+05
    0.21702E-01    0.26646E+05
    0.22141E-01    0.26396E+05
    0.22588E-01    0.26132E+05
    0.23044E-01    0.25855E+05
    0.23510E-01    0.25566E+05
    0.23985E-01    0.25265E+05
    0.24469E-01    0.24955E+05
    0.24964E-01    0.24635E+05
    0.25468E-01    0.24307E+05
    0.25982E-01    0.23972E+05
    0.26507E-01    0.23631E+05
    0.27043E-01    0.23285E+05
    0.27589E-01    0.22934E+05
    0.28146E-01    0.22581E+05
    0.28715E-01    0.22225E+05
    0.29295E-01    0.21867E+05
    0.29887E-01    0.21509E+05
    0.30490E-01    0.21151E+05
    0.31106E-01    0.20792E+05
    0.31735E-01    0.20432E+05
    0.32376E-01    0.20072E+05
    0.33030E-01    0.19710E+05
    0.33697E-01    0.19346E+05
    0.34378E-01    0.18981E+05
    0.35072E-01    0.18614E+05
    0.35781E-01    0.18245E+05
    0.36504E-01    0.17874E+05
    0.37241E-01    0.17501E+05
    0.37993E-01    0.17130E+05
    0.38761E-01    0.16764E+05
    0.39544E-01    0.16403E+05
    0.40343E-01    0.16052E+05
    0.41158E-01    0.15712E+05
    0.41989E-01    0.15384E+05
    0.42838E-01    0.15071E+05
    0.43703E-01    0.14774E+05
    0.44586E-01    0.14495E+05
    0.45486E-01    0.14233E+05
    0.46405E-01    0.13988E+05
    0.47343E-01    0.13757E+05
    0.48299E-01    0.13539E+05
    0.49275E-01    0.13332E+05
    0.50270E-01    0.13135E+05
    0.51286E-01    0.12947E+05
    0.52322E-01    0.12765E+05
    0.53379E-01    0.12590E+05
    0.54457E-01    0.12419E+05
    0.55557E-01    0.12252E+05
    0.56680E-01    0.12086E+05
    0.57825E-01    0.11921E+05
    0.58993E-01    0.11755E+05
    0.60184E-01    0.11585E+05
    0.61400E-01    0.11412E+05
    0.62641E-01    0.11234E+05
    0.63906E-01    0.11049E+05
    0.65197E-01    0.10857E+05
    0.66514E-01    0.10657E+05
    0.67858E-01    0.10448E+05
    0.69229E-01    0.10229E+05
    0.70627E-01    0.10001E+05
    0.72054E-01    0.97626E+04
    0.73510E-01    0.95140E+04
    0.74994E-01    0.92553E+04
    0.76509E-01    0.89866E+04
    0.78055E-01    0.87083E+04
    0.79632E-01    0.84209E+04
    0.81241E-01    0.81248E+04
    0.82882E-01    0.78224E+04
    0.84556E-01    0.75194E+04
    0.86264E-01    0.72214E+04
    0.88007E-01    0.69329E+04
    0.89785E-01    0.66579E+04
    0.91598E-01    0.63998E+04
    0.93449E-01    0.61612E+04
    0.95337E-01    0.59445E+04
    0.97263E-01    0.57515E+04
    0.99227E-01    0.55839E+04
    0.10123E+00    0.54412E+04
    0.10328E+00    0.53182E+04
    0.10536E+00    0.52097E+04
    0.10749E+00    0.51112E+04
    0.10966E+00    0.50182E+04
    0.11188E+00    0.49268E+04
    0.11414E+00    0.48333E+04
    0.11644E+00    0.47341E+04
    0.11880E+00    0.46262E+04
    0.12120E+00    0.45068E+04
    0.12365E+00    0.43752E+04
    0.12614E+00    0.42347E+04
    0.12869E+00    0.40886E+04
    0.13129E+00    0.39402E+04
    0.13394E+00    0.37923E+04
    0.13665E+00    0.36473E+04
    0.13941E+00    0.35074E+04
    0.14223E+00    0.33743E+04
    0.14510E+00    0.32496E+04
    0.14803E+00    0.31345E+04
    0.15102E+00    0.30292E+04
    0.15407E+00    0.29320E+04
    0.15718E+00    0.28413E+04
    0.16036E+00    0.27553E+04
    0.16360E+00    0.26728E+04
    0.16690E+00    0.25925E+04
    0.17028E+00    0.25132E+04
    0.17371E+00    0.24341E+04
    0.17722E+00    0.23543E+04
    0.18080E+00    0.22730E+04
    0.18446E+00    0.21901E+04
    0.18818E+00    0.21067E+04
    0.19198E+00    0.20238E+04
    0.19586E+00    0.19423E+04
    0.19982E+00    0.18629E+04
    0.20386E+00    0.17863E+04
    0.20797E+00    0.17131E+04
    0.21218E+00    0.16437E+04
    0.21646E+00    0.15785E+04
    0.22083E+00    0.15177E+04
    0.22530E+00    0.14613E+04
    0.22985E+00    0.14087E+04
    0.23449E+00    0.13593E+04
    0.23923E+00    0.13126E+04
    0.24406E+00    0.12681E+04
    0.24899E+00    0.12254E+04
    0.25402E+00    0.11841E+04
    0.25915E+00    0.11440E+04
    0.26439E+00    0.11046E+04
    0.26973E+00    0.10657E+04
    0.27518E+00    0.10273E+04
    0.28074E+00    0.98942E+03
    0.28641E+00    0.95220E+03
    0.29219E+00    0.91578E+03
    0.29810E+00    0.88023E+03
    0.30412E+00    0.84565E+03
    0.31026E+00    0.81209E+03
    0.31653E+00    0.77963E+03
    0.32292E+00    0.74830E+03
    0.32945E+00    0.71814E+03
    0.33610E+00    0.68915E+03
    0.34289E+00    0.66129E+03
    0.34982E+00    0.63453E+03
    0.35689E+00    0.60881E+03
    0.36409E+00    0.58411E+03
    0.37145E+00    0.56037E+03
    0.37895E+00    0.53758E+03
    0.38661E+00    0.51568E+03
    0.39442E+00    0.49465E+03
    0.40239E+00    0.47445E+03
    0.41052E+00    0.45505E+03
    0.41881E+00    0.43641E+03
    0.42727E+00    0.41851E+03
    0.43590E+00    0.40131E+03
    0.44471E+00    0.38477E+03
    0.45369E+00    0.36888E+03
    0.46286E+00    0.35361E+03
    0.47221E+00    0.33892E+03
    0.48174E+00    0.32479E+03
    0.49148E+00    0.31121E+03
    0.50141E+00    0.29815E+03
    0.51153E+00    0.28560E+03
    0.52187E+00    0.27353E+03
    0.53241E+00    0.26194E+03
    0.54317E+00    0.25081E+03
    0.55414E+00    0.24012E+03
    0.56533E+00    0.22986E+03
    0.57675E+00    0.22001E+03
    0.58840E+00    0.21056E+03
    0.60029E+00    0.20150E+03
    0.61242E+00    0.19281E+03
    0.62479E+00    0.18448E+03
    0.63741E+00    0.17649E+03
    0.65029E+00    0.16884E+03
    0.66342E+00    0.16150E+03
    0.67683E+00    0.15446E+03
    0.69050E+00    0.14771E+03
    0.70445E+00    0.14125E+03
    0.71868E+00    0.13505E+03
    0.73320E+00    0.12912E+03
    0.74801E+00    0.12343E+03
    0.76312E+00    0.11798E+03
    0.77854E+00    0.11276E+03
    0.79426E+00    0.10776E+03
    0.81031E+00    0.10297E+03
    0.82668E+00    0.98390E+02
    0.84338E+00    0.94001E+02
    0.86041E+00    0.89801E+02
    0.87780E+00    0.85780E+02
    0.89553E+00    0.81932E+02
    0.91362E+00    0.78251E+02
    0.93208E+00    0.74728E+02
    0.95091E+00    0.71358E+02
    0.97011E+00    0.68134E+02
    0.98971E+00    0.65051E+02
    0.10097E+01    0.62102E+02
    0.10301E+01    0.59282E+02
    0.10509E+01    0.56585E+02
    0.10721E+01    0.54007E+02
    0.10938E+01    0.51541E+02
    0.11159E+01    0.49185E+02
    0.11384E+01    0.46932E+02
    0.11614E+01    0.44779E+02
    0.11849E+01    0.42722E+02
    0.12088E+01    0.40756E+02
    0.12333E+01    0.38877E+02
    0.12582E+01    0.37082E+02
    0.12836E+01    0.35368E+02
    0.13095E+01    0.33730E+02
    0.13360E+01    0.32165E+02
    0.13630E+01    0.30671E+02
    0.13905E+01    0.29244E+02
    0.14186E+01    0.27882E+02
    0.14472E+01    0.26581E+02
    0.14765E+01    0.25339E+02
    0.15063E+01    0.24154E+02
    0.15367E+01    0.23022E+02
    0.15678E+01    0.21943E+02
    0.15994E+01    0.20912E+02
    0.16318E+01    0.19928E+02
    0.16647E+01    0.18990E+02
    0.16984E+01    0.18095E+02
    0.17327E+01    0.17240E+02
    0.17677E+01    0.16425E+02
    0.18034E+01    0.15648E+02
    0.18398E+01    0.14906E+02
    0.18770E+01    0.14198E+02
    0.19149E+01    0.13523E+02
    0.19536E+01    0.12879E+02
    0.19930E+01    0.12265E+02
    0.20333E+01    0.11679E+02
    0.20744E+01    0.11121E+02
    0.21163E+01    0.10589E+02
    0.21590E+01    0.10081E+02
    0.22026E+01    0.95975E+01
    0.22471E+01    0.91368E+01
    0.22925E+01    0.86980E+01
    0.23388E+01    0.82801E+01
    0.23861E+01    0.78821E+01
